

t-test ADJ vs. ADV
t-test ADJ vs. DET
45.72	0.0

t-test ADJ vs. PROPN
-2.17	0.030109004428025075

t-test ADV vs. NOUN
-12.09	3.297659144861064e-33

t-test ADV vs. PRON
20.16	5.669764755577745e-87

t-test ADV vs. VERB
-3.96	7.601603456603897e-05

t-test ADV vs. AUX
17.98	4.954790600856654e-70

t-test ADV vs. DET
31.98	2.750429223991989e-200

t-test ADV vs. PROPN
-8.56	1.3831318622319287e-17

t-test NOUN vs. PRON
39.25	0.0

t-test NOUN vs. VERB
9.83	1.082200158584479e-22

t-test NOUN vs. AUX
36.75	1.5589019494354765e-275

t-test NOUN vs. DET
56.99	0.0

t-test NOUN vs. PROPN
2.27	0.023091621635315904

t-test PRON vs. VERB
-29.43	1.1696346409122822e-181

t-test PRON vs. AUX
-2.84	0.004539527218240288

t-test PRON vs. DET
13.3	7.115237857272407e-40

t-test PRON vs. PROPN
-30.04	1.463918427705733e-183

t-test VERB vs. AUX
26.85	1.2134459177369562e-152

t-test VERB vs. DET
46.13	0.0

t-test VERB vs. PROPN
-5.87	4.553639780264004e-09

t-test AUX vs. DET
16.64	4.531214304559781e-61

t-test AUX vs. PROPN
-27.91	3.776641347645801e-160

t-test DET vs. PROPN
-42.59	0.0
